transaction_id,product_id,customer_id,transaction_date,online_transaction,offline_transaction,order_status,brand,product_line,product_class,product_size,standard_cost,address,postcode,state,country,Unnamed: 13
17240,54,444,02-01-2022,F,T,Approved,WeareA2B,Standard,medium,medium,$13.44,421 Bobwhite Road,2160.0,NSW,Australia,
17241,80,277,31-08-2022,F,T,Approved,Trek Bicycles,Standard,medium,large,$596.55,19795 Bultman Circle,4214.0,QLD,Australia,
17242,76,1027,03-05-2022,T,F,Approved,WeareA2B,Standard,low,medium,$513.85,5287 Wayridge Alley,2069.0,NSW,Australia,
17243,50,1089,25-04-2022,T,F,Approved,WeareA2B,Standard,medium,small,$131.92,332 Maywood Crossing,3136.0,VIC,Australia,
17244,11,110,11-07-2022,T,F,Approved,Giant Bicycles,Standard,high,medium,$764.96,5 Moose Road,3977.0,VIC,Australia,
17245,20,1887,02-09-2022,T,F,Approved,Trek Bicycles,Standard,medium,small,"$1,580.47",72 Mandrake Court,3183.0,VIC,Australia,
17246,27,1002,24-02-2022,T,F,Approved,Trek Bicycles,Standard,medium,medium,$388.72,656 Bartelt Parkway,3127.0,VIC,Australia,
17247,0,633,12-01-2022,F,T,Approved,Norco Bicycles,Standard,medium,medium,$270.30,32 Cody Place,4035.0,QLD,Australia,
17248,59,2673,04-08-2022,T,F,Approved,Solex,Standard,medium,large,$733.58,571 Golf Alley,2650.0,NSW,Australia,
17249,0,197,06-10-2022,T,F,Approved,OHM Cycles,Standard,low,medium,$56.93,8890 Golden Leaf Street,2063.0,NSW,Australia,
17250,68,2808,24-12-2021,F,T,Approved,OHM Cycles,Standard,medium,medium,$44.71,1 Elgar Street,2010.0,NSW,Australia,
17251,2,104,05-03-2022,F,T,Approved,Solex,Standard,medium,medium,$53.62,85688 New Castle Crossing,4171.0,QLD,Australia,
17252,26,346,05-06-2022,T,F,Approved,WeareA2B,Standard,medium,medium,$762.63,44621 Linden Drive,2155.0,NSW,Australia,
17253,61,249,29-01-2022,T,F,Approved,Norco Bicycles,Standard,medium,small,$521.94,37024 Anniversary Place,2204.0,NSW,Australia,
17254,84,1805,01-10-2022,T,F,Approved,Trek Bicycles,Road,medium,medium,$215.14,31 Eastwood Circle,2460.0,NSW,Australia,
17255,42,1813,02-04-2022,F,T,Approved,OHM Cycles,Road,medium,small,"$1,610.90",156 Lakeland Way,4035.0,QLD,Australia,
17256,63,1045,17-05-2022,F,T,Approved,Solex,Standard,medium,medium,$99.59,201 Pepper Wood Avenue,2154.0,NSW,Australia,
17257,76,3490,17-07-2022,F,T,Approved,WeareA2B,Road,low,small,"$1,043.77",3609 Shelley Road,2126.0,NSW,Australia,
17258,49,512,02-01-2022,F,T,Approved,Trek Bicycles,Road,medium,medium,$400.13,089 Old Shore Point,3156.0,Victoria,Australia,
17259,80,600,14-05-2022,T,F,Approved,OHM Cycles,Touring,low,medium,$933.84,0 Rigney Way,2148.0,NSW,Australia,
17260,36,2179,21-05-2022,T,F,Approved,Solex,Standard,low,medium,$507.58,966 Emmet Trail,3015.0,VIC,Australia,
17261,74,1523,15-03-2022,T,F,Approved,WeareA2B,Standard,medium,medium,$400.91,520 Mesta Alley,2200.0,NSW,Australia,
17262,38,2605,28-05-2022,F,T,Approved,Trek Bicycles,Standard,medium,large,$388.92,75688 Maple Court,3618.0,VIC,Australia,
17263,84,850,23-02-2022,T,F,Approved,Trek Bicycles,Road,medium,medium,$215.14,036 Kedzie Terrace,2163.0,NSW,Australia,
17264,36,1661,11-05-2022,F,T,Approved,Solex,Standard,low,medium,$507.58,4 Pankratz Street,2101.0,NSW,Australia,
17265,88,946,20-07-2022,F,T,Approved,Norco Bicycles,Standard,high,small,"$1,479.11",93446 Eagle Crest Plaza,2229.0,NSW,Australia,
17266,15,3333,06-04-2022,T,F,Approved,Norco Bicycles,Standard,low,medium,$748.90,1520 Summerview Road,2020.0,NSW,Australia,
17267,27,826,26-12-2021,F,T,Approved,Trek Bicycles,Standard,medium,medium,$388.72,177 Sheridan Trail,2759.0,NSW,Australia,
17268,52,2034,25-01-2022,T,F,Approved,OHM Cycles,Road,medium,medium,$829.51,056 Pierstorff Alley,2040.0,NSW,Australia,
17269,31,2537,18-04-2022,T,F,Approved,Giant Bicycles,Standard,medium,medium,$173.18,3144 Ruskin Trail,2046.0,NSW,Australia,
17270,51,2715,22-05-2022,T,F,Approved,OHM Cycles,Standard,high,medium,"$1,203.40",75 Loftsgordon Hill,3147.0,VIC,Australia,
17271,96,969,28-07-2022,T,F,Approved,Giant Bicycles,Standard,medium,large,$993.66,29419 Harper Circle,4209.0,QLD,Australia,
17272,0,3382,16-05-2022,F,T,Approved,Giant Bicycles,Standard,medium,large,$528.43,40 Sauthoff Circle,3129.0,VIC,Australia,
17273,93,1525,31-07-2022,F,T,Approved,OHM Cycles,Standard,high,medium,$874.90,3009 Duke Crossing,2200.0,NSW,Australia,
17274,11,2449,22-08-2022,F,T,Approved,Giant Bicycles,Standard,high,medium,$764.96,67 Crowley Drive,3216.0,VIC,Australia,
17275,84,998,08-01-2022,F,T,Approved,Trek Bicycles,Road,medium,medium,$215.14,0465 Melrose Alley,2768.0,NSW,Australia,
17276,0,1320,21-09-2022,F,T,Approved,Solex,Standard,medium,medium,$75.26,1988 Bartillon Terrace,4500.0,QLD,Australia,
17277,76,3199,27-11-2022,T,F,Approved,WeareA2B,Standard,low,medium,$513.85,08 Roth Hill,4208.0,QLD,Australia,
17278,0,1869,14-01-2022,T,F,Approved,Norco Bicycles,Road,medium,medium,$376.84,765 6th Plaza,4226.0,QLD,Australia,
17279,52,3258,04-09-2022,F,T,Approved,OHM Cycles,Road,medium,medium,$829.51,5 Stone Corner Parkway,2093.0,NSW,Australia,
17280,60,1590,20-08-2022,F,T,Approved,Giant Bicycles,Standard,high,small,"$1,759.85",5 Elgar Place,4132.0,QLD,Australia,
17281,12,1068,11-11-2022,F,T,Approved,WeareA2B,Standard,medium,medium,$161.60,4297 Emmet Lane,2170.0,NSW,Australia,
17282,16,18,18-08-2022,F,T,Approved,Norco Bicycles,Standard,high,small,"$1,479.11",092 2nd Alley,2135.0,New South Wales,Australia,
17283,0,1290,25-07-2022,F,T,Approved,Trek Bicycles,Road,medium,medium,$400.13,19679 Buell Pass,4305.0,QLD,Australia,
17284,32,1215,03-09-2022,F,T,Approved,Giant Bicycles,Standard,medium,medium,$211.37,592 Tennessee Alley,2231.0,NSW,Australia,
17285,18,534,02-08-2022,T,F,Approved,Solex,Standard,medium,medium,$431.45,46 Eastlawn Lane,2218.0,NSW,Australia,
17286,39,2948,11-08-2022,T,F,Approved,Giant Bicycles,Standard,medium,large,$582.48,68473 Leroy Avenue,4105.0,QLD,Australia,
17287,18,3065,30-04-2022,T,F,Approved,Norco Bicycles,Standard,high,medium,$689.18,8303 Mallard Center,2234.0,NSW,Australia,
17288,50,2810,11-07-2022,T,F,Approved,WeareA2B,Standard,medium,small,$131.92,453 Gina Avenue,3141.0,VIC,Australia,
17289,15,1888,04-10-2022,F,T,Approved,Norco Bicycles,Standard,low,medium,$748.90,9 Emmet Hill,2042.0,NSW,Australia,
17290,43,633,08-09-2022,T,F,Approved,Norco Bicycles,Standard,medium,medium,$818.01,32 Cody Place,4035.0,QLD,Australia,
17291,66,626,23-10-2022,F,T,Approved,Giant Bicycles,Road,low,small,$525.33,226 Rowland Street,4178.0,QLD,Australia,
17292,0,171,30-05-2022,T,F,Approved,,,,,,13950 Jackson Avenue,2099.0,NSW,Australia,
17293,72,1532,07-12-2021,F,T,Approved,Norco Bicycles,Standard,medium,medium,$270.30,305 Vera Lane,2165.0,NSW,Australia,
17294,50,2884,04-02-2022,F,T,Approved,WeareA2B,Standard,medium,small,$131.92,8369 Golf Court,2777.0,NSW,Australia,
17295,49,488,06-08-2022,F,T,Approved,Trek Bicycles,Road,medium,medium,$400.13,4671 Buell Trail,3564.0,Victoria,Australia,
17296,36,828,11-03-2022,F,T,Approved,Solex,Standard,low,medium,$507.58,8925 Ryan Trail,2073.0,NSW,Australia,
17297,51,3294,10-08-2022,F,T,Approved,OHM Cycles,Standard,high,medium,"$1,203.40",9 Fisk Point,3350.0,VIC,Australia,
17298,61,2732,17-02-2022,F,T,Approved,OHM Cycles,Standard,low,medium,$56.93,5705 Spaight Place,3067.0,VIC,Australia,
17299,15,83,06-05-2022,T,F,Approved,Norco Bicycles,Standard,low,medium,$748.90,2796 Caliangt Circle,2204.0,New South Wales,Australia,
17300,59,3480,29-10-2022,T,F,Approved,Solex,Standard,medium,large,$733.58,70980 Washington Parkway,2300.0,NSW,Australia,
17301,71,2042,12-09-2022,F,T,Approved,Solex,Standard,high,large,"$1,105.75",95 Butterfield Circle,3352.0,VIC,Australia,
17302,24,90,09-03-2022,F,T,Approved,Solex,Road,medium,large,$820.78,171 Fordem Junction,2233.0,New South Wales,Australia,
17303,0,1003,25-05-2022,T,F,Approved,Solex,Standard,medium,medium,$298.72,610 Lakewood Gardens Point,4078.0,QLD,Australia,
17304,52,3322,11-08-2022,F,T,Approved,OHM Cycles,Road,medium,medium,$829.51,624 Harper Way,2094.0,NSW,Australia,
17305,27,147,10-06-2022,F,T,Approved,Trek Bicycles,Standard,medium,medium,$388.72,12375 Cambridge Pass,2065.0,New South Wales,Australia,
17306,9,2373,27-06-2022,T,F,Approved,Norco Bicycles,Standard,medium,small,"$1,082.36",631 Fuller Parkway,3023.0,VIC,Australia,
17307,98,2673,13-02-2022,F,T,Approved,Trek Bicycles,Standard,high,medium,$215.03,571 Golf Alley,2650.0,NSW,Australia,
17308,35,2575,15-04-2022,F,T,Approved,Giant Bicycles,Standard,medium,medium,$954.82,18 Towne Way,2171.0,NSW,Australia,
17309,2,403,22-04-2022,F,T,Approved,Solex,Standard,medium,medium,$53.62,32571 Dixon Center,3337.0,VIC,Australia,
17310,40,2527,10-09-2022,T,F,Approved,OHM Cycles,Standard,high,medium,$874.90,633 Menomonie Junction,3523.0,VIC,Australia,
17311,44,1661,20-05-2022,F,T,Approved,WeareA2B,Standard,medium,medium,$108.76,4 Pankratz Street,2101.0,NSW,Australia,
17312,8,2435,15-01-2022,F,T,Approved,Solex,Road,medium,small,"$1,516.13",401 Pond Circle,4019.0,QLD,Australia,
17313,25,2272,08-01-2022,F,T,Approved,Giant Bicycles,Road,medium,medium,$829.65,503 Clove Crossing,4306.0,QLD,Australia,
17314,32,2738,11-06-2022,T,F,Approved,Giant Bicycles,Standard,medium,medium,$211.37,8476 Village Green Park,2774.0,NSW,Australia,
17315,50,1673,12-08-2022,T,F,Approved,WeareA2B,Standard,medium,small,$131.92,1 Fallview Street,2155.0,NSW,Australia,
17316,0,950,29-01-2022,T,F,Approved,Trek Bicycles,Road,medium,medium,$215.14,33564 Jana Court,4218.0,QLD,Australia,
17317,82,1952,16-05-2022,F,T,Approved,Norco Bicycles,Standard,high,medium,$689.18,9175 Stephen Drive,4035.0,QLD,Australia,
17318,13,293,15-10-2022,T,F,Approved,Solex,Standard,medium,medium,$589.27,00 5th Lane,2830.0,NSW,Australia,
17319,63,1552,05-03-2022,T,F,Approved,Solex,Standard,medium,medium,$99.59,8 Bobwhite Park,2768.0,NSW,Australia,
17320,51,2236,29-12-2021,T,F,Approved,OHM Cycles,Standard,high,medium,"$1,203.40",261 Mosinee Avenue,2335.0,NSW,Australia,
17321,59,2049,15-10-2022,F,T,Approved,WeareA2B,Standard,medium,small,"$1,259.36",0 Red Cloud Place,2217.0,NSW,Australia,
17322,61,2268,21-08-2022,T,F,Approved,OHM Cycles,Standard,low,medium,$56.93,9574 David Lane,3218.0,VIC,Australia,
17323,19,1413,16-12-2021,F,T,Approved,OHM Cycles,Road,high,large,$7.21,967 Farmco Road,2880.0,NSW,Australia,
17324,71,3387,13-08-2022,F,T,Approved,Solex,Standard,high,large,"$1,105.75",513 Hauk Street,2261.0,NSW,Australia,
17325,8,2044,25-04-2022,T,F,Approved,Solex,Road,medium,small,"$1,516.13",236 Fremont Alley,2156.0,NSW,Australia,
17326,66,3433,11-09-2022,T,F,Approved,Giant Bicycles,Road,low,small,$525.33,82 Warrior Hill,3174.0,VIC,Australia,
17327,31,1189,30-09-2022,T,F,Approved,WeareA2B,Standard,medium,medium,$205.36,651 Mesta Drive,3173.0,VIC,Australia,
17328,80,1275,09-06-2022,F,T,Approved,OHM Cycles,Touring,low,medium,$933.84,0 Summerview Pass,4511.0,QLD,Australia,
17329,42,447,30-09-2022,F,T,Approved,OHM Cycles,Road,medium,small,"$1,610.90",93 Jana Junction,2213.0,NSW,Australia,
17330,33,1027,12-08-2022,F,T,Approved,Giant Bicycles,Standard,medium,small,"$1,167.18",5287 Wayridge Alley,2069.0,NSW,Australia,
17331,26,2236,14-04-2022,T,F,Approved,WeareA2B,Standard,medium,medium,$762.63,261 Mosinee Avenue,2335.0,NSW,Australia,
17332,0,1702,20-02-2022,T,F,Approved,,,,,,51 Hollow Ridge Terrace,2768.0,NSW,Australia,
17333,11,2765,14-11-2022,F,T,Approved,Giant Bicycles,Standard,high,medium,$764.96,10369 Sunbrook Way,4051.0,QLD,Australia,
17334,69,2997,28-08-2022,F,T,Approved,Giant Bicycles,Road,medium,medium,$594.68,09 Texas Plaza,4285.0,QLD,Australia,
17335,62,1653,07-05-2022,F,T,Approved,Solex,Standard,medium,medium,$298.72,8012 American Parkway,2138.0,NSW,Australia,
17336,61,642,06-12-2021,T,F,Approved,OHM Cycles,Standard,low,medium,$56.93,831 Hayes Park,4218.0,QLD,Australia,
17337,89,1507,27-01-2022,F,T,Approved,Giant Bicycles,Standard,medium,large,$582.48,4 Maywood Court,2228.0,NSW,Australia,
17338,77,2424,19-04-2022,F,T,Approved,Norco Bicycles,Road,medium,large,$795.10,9 Northwestern Pass,4879.0,QLD,Australia,
17339,4,2288,02-07-2022,T,F,Approved,Solex,Standard,medium,medium,$99.59,66 Talmadge Terrace,3630.0,VIC,Australia,
17340,0,3407,28-10-2022,T,F,Approved,OHM Cycles,Standard,medium,medium,$137.90,02181 Starling Trail,3015.0,VIC,Australia,
17341,6,1670,02-03-2022,F,T,Approved,OHM Cycles,Standard,high,medium,$136.73,59 Steensland Alley,2018.0,NSW,Australia,
17342,25,2025,13-02-2022,T,F,Approved,Giant Bicycles,Road,medium,medium,$829.65,0 3rd Road,4060.0,QLD,Australia,
17343,85,3402,18-08-2022,F,T,Approved,WeareA2B,Standard,medium,medium,$205.36,73 Glacier Hill Drive,2880.0,NSW,Australia,
17344,69,2262,22-09-2022,F,T,Approved,Giant Bicycles,Road,medium,medium,$594.68,9129 Gale Court,4226.0,QLD,Australia,
17345,9,2750,11-06-2022,F,T,Approved,Norco Bicycles,Standard,medium,small,"$1,082.36",68730 Hermina Place,3130.0,VIC,Australia,
17346,8,340,16-09-2022,F,T,Approved,Solex,Road,medium,small,"$1,516.13",8 Grayhawk Circle,2089.0,NSW,Australia,
17347,22,1032,27-08-2022,T,F,Approved,WeareA2B,Standard,medium,medium,$45.26,8572 Melvin Drive,3145.0,VIC,Australia,
17348,70,1068,23-09-2022,F,T,Approved,Trek Bicycles,Standard,high,medium,$297.43,4297 Emmet Lane,2170.0,NSW,Australia,
17349,58,238,19-03-2022,F,T,Approved,OHM Cycles,Standard,medium,medium,$141.40,6159 Katie Street,2750.0,NSW,Australia,
17350,52,2781,16-07-2022,F,T,Approved,OHM Cycles,Road,medium,medium,$829.51,99 Alpine Lane,3064.0,VIC,Australia,
17351,82,1247,01-10-2022,F,T,Approved,Norco Bicycles,Standard,high,medium,$689.18,90351 Duke Junction,4820.0,QLD,Australia,
17352,48,3202,10-06-2022,T,F,Approved,WeareA2B,Standard,medium,medium,$950.52,778 7th Parkway,2071.0,NSW,Australia,
17353,69,567,31-10-2022,F,T,Approved,Giant Bicycles,Road,medium,medium,$594.68,04 Hansons Street,2087.0,NSW,Australia,
17354,51,110,24-02-2022,F,T,Approved,OHM Cycles,Standard,high,medium,"$1,203.40",5 Moose Road,3977.0,VIC,Australia,
17355,78,1983,02-10-2022,T,F,Approved,Giant Bicycles,Standard,medium,large,$709.48,19 Barby Parkway,4127.0,QLD,Australia,
17356,0,3309,23-08-2022,F,T,Approved,Norco Bicycles,Standard,low,medium,$290.41,24965 Mitchell Center,4124.0,QLD,Australia,
17357,76,272,14-08-2022,F,T,Approved,WeareA2B,Standard,low,medium,$513.85,5668 Corscot Circle,2065.0,NSW,Australia,
17358,100,637,08-03-2022,T,F,Approved,Trek Bicycles,Standard,medium,small,"$1,234.29",9427 Tennyson Plaza,2759.0,NSW,Australia,
17359,13,2213,25-07-2022,F,T,Approved,Solex,Standard,medium,medium,$589.27,152 Larry Alley,2756.0,NSW,Australia,
17360,18,1199,27-08-2022,F,T,Approved,Solex,Standard,medium,medium,$431.45,761 Bellgrove Lane,2541.0,NSW,Australia,
17361,56,2932,25-02-2022,T,F,Approved,OHM Cycles,Standard,medium,medium,$137.90,2875 Anhalt Court,4570.0,QLD,Australia,
17362,43,2248,20-01-2022,T,F,Approved,Solex,Standard,medium,medium,$649.49,047 Northfield Trail,3127.0,VIC,Australia,
17363,0,2974,24-07-2022,T,F,Approved,Solex,Standard,medium,medium,$298.72,98 Tomscot Center,3442.0,VIC,Australia,
17364,49,2953,17-07-2022,F,T,Approved,Solex,Standard,medium,large,$733.58,75848 Ohio Lane,3037.0,VIC,Australia,
17365,0,838,18-06-2022,T,F,Approved,Solex,Standard,medium,medium,$75.26,6 Green Ridge Circle,4350.0,QLD,Australia,
17366,18,544,14-03-2022,T,F,Approved,Norco Bicycles,Standard,high,medium,$689.18,858 Independence Terrace,2121.0,NSW,Australia,
17367,27,3315,27-02-2022,F,T,Approved,Trek Bicycles,Standard,medium,medium,$388.72,6 North Court,3862.0,VIC,Australia,
17368,29,1166,20-07-2022,T,F,Approved,Norco Bicycles,Road,medium,medium,$407.54,13 Buhler Plaza,2576.0,NSW,Australia,
17369,91,785,03-07-2022,T,F,Approved,Solex,Standard,medium,medium,$75.26,8 Starling Trail,2282.0,NSW,Australia,
17370,0,2299,24-10-2022,T,F,Approved,OHM Cycles,Standard,high,medium,$136.73,531 Springview Lane,3101.0,VIC,Australia,
17371,19,3150,16-04-2022,F,T,Approved,OHM Cycles,Road,high,large,$7.21,039 Havey Alley,2220.0,NSW,Australia,
17372,4,694,10-04-2022,T,F,Approved,Giant Bicycles,Standard,high,medium,$677.48,1 Moose Avenue,2017.0,NSW,Australia,
17373,45,2966,07-01-2022,F,T,Approved,Solex,Standard,medium,medium,$84.99,373 Hayes Terrace,2010.0,NSW,Australia,
17374,26,541,15-08-2022,T,F,Approved,WeareA2B,Standard,medium,medium,$762.63,8304 Derek Park,3130.0,Victoria,Australia,
17375,42,1364,04-06-2022,T,F,Approved,OHM Cycles,Road,medium,small,"$1,610.90",02505 Mariners Cove Street,3222.0,VIC,Australia,
17376,63,1233,04-05-2022,T,F,Approved,Solex,Standard,medium,medium,$99.59,26 Lotheville Court,2085.0,NSW,Australia,
17377,63,2620,10-06-2022,F,T,Approved,Solex,Standard,medium,medium,$99.59,61 Northfield Pass,2190.0,NSW,Australia,
17378,75,2391,02-06-2022,F,T,Cancelled,Giant Bicycles,Touring,medium,large,$863.95,9501 Melby Avenue,4178.0,QLD,Australia,
17379,82,2293,14-05-2022,F,T,Approved,Norco Bicycles,Standard,high,medium,$689.18,5701 Sugar Court,2880.0,NSW,Australia,
17380,73,2434,05-04-2022,T,F,Approved,Solex,Standard,medium,medium,$333.18,1966 Glendale Avenue,4207.0,QLD,Australia,
17381,2,554,22-11-2022,F,T,Approved,Solex,Standard,medium,medium,$53.62,032 Kenwood Circle,2031.0,NSW,Australia,
17382,38,117,25-02-2022,T,F,Approved,Solex,Standard,medium,medium,$826.51,185 Pennsylvania Way,4226.0,QLD,Australia,
17383,43,2640,12-07-2022,F,T,Approved,Solex,Standard,medium,medium,$649.49,55 Fordem Street,3147.0,VIC,Australia,
17384,58,924,27-08-2022,F,T,Approved,OHM Cycles,Standard,medium,medium,$141.40,57953 Drewry Street,2518.0,NSW,Australia,
17385,96,623,13-05-2022,T,F,Approved,Giant Bicycles,Standard,medium,large,$993.66,4 Loeprich Avenue,4022.0,QLD,Australia,
17386,91,796,25-07-2022,F,T,Approved,Solex,Standard,medium,medium,$75.26,414 Kensington Lane,3076.0,VIC,Australia,
17387,72,2410,24-11-2022,T,F,Approved,Norco Bicycles,Standard,medium,medium,$270.30,75351 Ridgeview Lane,3181.0,VIC,Australia,
17388,83,2475,17-03-2022,T,F,Approved,Solex,Touring,medium,large,$675.03,3 Talisman Place,4017.0,QLD,Australia,
17389,38,2989,21-10-2022,T,F,Approved,Trek Bicycles,Standard,medium,large,$388.92,60 Fulton Trail,2234.0,NSW,Australia,
17390,85,2101,16-11-2022,T,F,Approved,WeareA2B,Standard,medium,medium,$205.36,344 Rockefeller Way,3966.0,VIC,Australia,
17391,83,371,20-09-2022,T,F,Approved,Solex,Touring,medium,large,$675.03,92808 Mallard Terrace,3215.0,VIC,Australia,
17392,0,1333,23-12-2021,F,T,Approved,Solex,Standard,medium,medium,$298.72,09653 Golf View Way,3840.0,VIC,Australia,
17393,56,1501,16-06-2022,T,F,Approved,OHM Cycles,Standard,medium,medium,$137.90,8 Arizona Way,2233.0,NSW,Australia,
17394,20,933,30-12-2021,F,T,Approved,Trek Bicycles,Standard,medium,small,"$1,580.47",243 Ridge Oak Center,2195.0,NSW,Australia,
17395,91,3063,09-08-2022,T,F,Approved,Solex,Standard,medium,medium,$75.26,922 Mccormick Circle,4509.0,QLD,Australia,
17396,100,1765,30-03-2022,F,T,Approved,Trek Bicycles,Standard,medium,small,"$1,234.29",10 Cambridge Street,4567.0,QLD,Australia,
17397,40,1898,06-05-2022,F,T,Approved,OHM Cycles,Standard,high,medium,$874.90,6244 Forest Point,4103.0,QLD,Australia,
17398,79,121,06-01-2022,F,T,Approved,Norco Bicycles,Standard,medium,medium,$818.01,53 Talisman Trail,2097.0,New South Wales,Australia,
17399,0,2887,17-02-2022,T,F,Approved,Solex,Standard,medium,medium,$75.26,177 Forest Run Crossing,2046.0,NSW,Australia,
17400,75,340,04-02-2022,F,T,Approved,Giant Bicycles,Touring,medium,large,$863.95,8 Grayhawk Circle,2089.0,NSW,Australia,
17401,69,3439,22-08-2022,F,T,Approved,Giant Bicycles,Road,medium,medium,$594.68,05988 Sundown Parkway,3037.0,VIC,Australia,
17402,91,1947,27-08-2022,T,F,Approved,Solex,Standard,medium,medium,$75.26,4262 Melvin Avenue,2759.0,NSW,Australia,
17403,64,2447,19-08-2022,F,T,Approved,Trek Bicycles,Standard,medium,large,$596.55,9346 Sunfield Plaza,2671.0,NSW,Australia,
17404,56,2907,06-07-2022,T,F,Approved,Norco Bicycles,Mountain,low,small,$612.88,0 Lakeland Pass,3195.0,VIC,Australia,
17405,8,3395,02-10-2022,F,T,Approved,Solex,Road,medium,small,"$1,516.13",01716 2nd Terrace,3174.0,VIC,Australia,
17406,52,975,23-05-2022,T,F,Approved,OHM Cycles,Road,medium,medium,$829.51,95 Old Gate Junction,2760.0,NSW,Australia,
17407,61,1245,02-04-2022,T,F,Approved,OHM Cycles,Standard,low,medium,$56.93,9 7th Terrace,2155.0,NSW,Australia,
17408,75,3315,16-04-2022,F,T,Approved,Giant Bicycles,Touring,medium,large,$863.95,6 North Court,3862.0,VIC,Australia,
17409,92,269,04-06-2022,F,T,Approved,WeareA2B,Standard,medium,small,"$1,259.36",47 Jana Junction,3802.0,VIC,Australia,
17410,89,3062,09-05-2022,F,T,Approved,WeareA2B,Touring,medium,large,$57.74,6 Westport Road,4350.0,QLD,Australia,
17411,9,550,16-12-2021,F,T,Approved,OHM Cycles,Road,medium,medium,$667.40,1949 Pepper Wood Pass,3168.0,Victoria,Australia,
17412,44,2602,20-10-2022,T,F,Approved,WeareA2B,Standard,medium,medium,$108.76,10 American Alley,2066.0,NSW,Australia,
17413,80,2923,16-04-2022,T,F,Approved,OHM Cycles,Touring,low,medium,$933.84,3957 American Ash Plaza,2440.0,NSW,Australia,
17414,64,2243,30-06-2022,T,F,Approved,Trek Bicycles,Standard,medium,large,$596.55,04488 Amoth Parkway,2036.0,NSW,Australia,
17415,84,165,23-03-2022,F,T,Approved,Trek Bicycles,Road,medium,medium,$215.14,22371 Miller Trail,2032.0,NSW,Australia,
17416,69,2189,19-07-2022,T,F,Approved,Norco Bicycles,Road,medium,large,$795.10,63123 Merry Alley,4500.0,QLD,Australia,
17417,0,3208,12-05-2022,T,F,Cancelled,Trek Bicycles,Standard,high,medium,$297.43,43 South Pass,3620.0,VIC,Australia,
17418,49,1375,09-10-2022,T,F,Approved,Trek Bicycles,Road,medium,medium,$400.13,3962 Rigney Center,3156.0,VIC,Australia,
